9295.937986	0.090527	59.282
9332.560198	0.090722	59.482
9369.182409	0.091309	59.682
9387.493515	0.091309	59.882
9427.167577	0.091602	60.082
9454.634236	0.091798	60.282
9494.308298	0.092384	60.482
9521.774957	0.092287	60.682
9552.293466	0.092678	60.882
9588.915677	0.092971	61.082
9613.330485	0.093069	61.282
9649.952696	0.09346	61.482
9665.211951	0.093655	61.682
9704.886013	0.094046	61.882
9738.456374	0.094242	62.082
9768.974883	0.094731	62.282
9802.545244	0.095024	62.482
9826.960051	0.095415	62.682
9863.582263	0.095415	62.882
9891.048921	0.096099	63.082
9927.671133	0.096099	63.282
9961.241493	0.096588	63.482
9985.656301	0.096686	63.682
10019.22666	0.096881	63.882
10046.69332	0.097272	64.082
10068.05628	0.097859	64.282
10107.73034	0.098446	64.482
10138.24885	0.098348	64.682
10174.87106	0.098641	64.882
10205.38957	0.099032	65.082
10232.85623	0.099325	65.282
10263.37474	0.099814	65.482
10296.9451	0.099716	65.682
10321.35991	0.100205	65.882
10364.08582	0.100303	66.082
10388.50063	0.100596	66.282
10425.12284	0.100792	66.482
10455.64135	0.101183	66.682
10486.15986	0.101378	66.882
10513.62651	0.102063	67.082
10538.04132	0.102161	67.282
10571.61168	0.102552	67.482
10605.18204	0.102845	67.682
10638.7524	0.10304	67.882
10666.21906	0.103334	68.082
10693.68572	0.103627	68.282
10730.30793	0.103822	68.482
10769.98199	0.104116	68.682
10791.34495	0.104605	68.882
10818.81161	0.104898	69.082
10852.38197	0.105191	69.282
10889.00418	0.105289	69.482
10916.47084	0.10568	69.682
10950.0412	0.105875	69.882
10986.66341	0.106266	70.082
11008.02637	0.106364	70.282
11053.80413	0.106658	70.482
11078.21894	0.106853	70.682
11102.63375	0.10744	70.882
11142.30781	0.107342	71.082
11175.87817	0.107928	71.282
11206.39668	0.108222	71.482
11243.01889	0.108515	71.682
11264.38185	0.108906	71.882
11307.10776	0.108906	72.082
11340.67812	0.109297	72.282
11374.24848	0.109786	72.482
11398.66329	0.109981	72.682
11435.2855	0.110275	72.882
11468.85586	0.110861	73.082
11496.32252	0.110959	73.282
11535.99658	0.111448	73.482
11566.51509	0.111839	73.682
11593.98175	0.111546	73.882
11630.60396	0.112425	74.082
11661.12247	0.112719	74.282
11697.74468	0.112719	74.482
11728.26319	0.113012	74.682
11761.83355	0.113305	74.882
11792.35206	0.113599	75.082
11828.97427	0.113892	75.282
11862.54463	0.114381	75.482
11893.06314	0.114674	75.682
11926.6335	0.115261	75.882
11951.04831	0.115456	76.082
11987.67052	0.115847	76.282
12021.24088	0.116043	76.482
12051.75939	0.116238	76.682
12091.43345	0.116434	76.882
12121.95196	0.11702	77.082
12149.41862	0.117411	77.282
12186.04083	0.1179	77.482
12216.55934	0.118193	77.682
12244.026	0.118291	77.882
12292.85562	0.118584	78.082
12320.32228	0.119073	78.282
12344.73708	0.118975	78.482
12387.463	0.119562	78.682
12414.92966	0.119855	78.882
12457.65557	0.120051	79.082
12482.07038	0.12054	79.282
12509.53703	0.120833	79.482
12552.26295	0.121028	79.682
12576.67776	0.121811	79.882
12607.19627	0.121615	80.082
12634.66292	0.122104	80.282
12680.44069	0.122397	80.482
12701.80364	0.12269	80.682
12738.42586	0.123472	80.882
12768.94437	0.123472	81.082
12805.56658	0.123766	81.282
12836.08509	0.124157	81.482
12863.55174	0.124352	81.682
12900.17396	0.124646	81.882
12930.69247	0.124743	82.082
12958.15912	0.124939	82.282
12994.78134	0.12533	82.482
13031.40355	0.125721	82.682
13061.92206	0.126308	82.882
13092.44057	0.126601	83.082
13119.90722	0.126992	83.282
13159.58129	0.126992	83.482
13174.84054	0.127187	83.682
13220.61831	0.127676	83.882
13245.03311	0.128165	84.082
13287.75903	0.128067	84.282
13312.17383	0.128556	84.482
13345.74419	0.129045	84.682
13373.21085	0.129045	84.882
13415.93677	0.129534	85.082
13446.45528	0.129631	85.282
13470.87008	0.129827	85.482
13513.596	0.130316	85.682
13534.95895	0.130707	85.882
13568.52931	0.130902	86.082
13602.09967	0.131	86.282
13632.61818	0.131391	86.482
13663.13669	0.131684	86.682
13696.70705	0.132173	86.882
13730.27741	0.132662	87.082
13766.89963	0.13276	87.282
